Tag:,Freq:
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointOneFivePercentDueAugustTwentySecondTwoThousandTwentySevenMember_11C216DEC9784A1EFDCBF24DD5B68DBA_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointOneFivePercentDueAugustTwentySecondTwoThousandTwentySevenMember_11C216DEC9784A1EFDCBF24DD5B68DBA"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointOneFivePercentDueAugustTwentySecondTwoThousandTwentySevenMember_11C216DEC9784A1EFDCBF24DD5B68DBA_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointOneFivePercentDueAugustTwentySecondTwoThousandTwentySevenMember_11C216DEC9784A1EFDCBF24DD5B68DBA"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointOneFivePercentDueAugustTwentySecondTwoThousandTwentySevenMember_11C216DEC9784A1EFDCBF24DD5B68DBA_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointOneFivePercentDueAugustTwentySecondTwoThousandTwentySevenMember_11C216DEC9784A1EFDCBF24DD5B68DBA"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesThreePointOneFivePercentDueAugustTwentySecondTwoThousandTwentySevenMember_11C216DEC9784A1EFDCBF24DD5B68DBA"" xlink:to=""lab_amzn_SeniorUnsecuredNotesThreePointOneFivePercentDueAugustTwentySecondTwoThousandTwentySevenMember_11C216DEC9784A1EFDCBF24DD5B68DBA"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointEightPercentDueDecemberFifthTwoThousandThirtyFourMember_9461EEA29D202AFE3FF2F24DD5B6F1D6_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointEightPercentDueDecemberFifthTwoThousandThirtyFourMember_9461EEA29D202AFE3FF2F24DD5B6F1D6"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointEightPercentDueDecemberFifthTwoThousandThirtyFourMember_9461EEA29D202AFE3FF2F24DD5B6F1D6_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointEightPercentDueDecemberFifthTwoThousandThirtyFourMember_9461EEA29D202AFE3FF2F24DD5B6F1D6"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointEightPercentDueDecemberFifthTwoThousandThirtyFourMember_9461EEA29D202AFE3FF2F24DD5B6F1D6_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointEightPercentDueDecemberFifthTwoThousandThirtyFourMember_9461EEA29D202AFE3FF2F24DD5B6F1D6"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesFourPointEightPercentDueDecemberFifthTwoThousandThirtyFourMember_9461EEA29D202AFE3FF2F24DD5B6F1D6"" xlink:to=""lab_amzn_SeniorUnsecuredNotesFourPointEightPercentDueDecemberFifthTwoThousandThirtyFourMember_9461EEA29D202AFE3FF2F24DD5B6F1D6"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointEightSevenFivePercentDueAugustTwentySecondTwoThousandThirtySevenMember_62B6A1346E523973F7EEF24DD5B61624_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointEightSevenFivePercentDueAugustTwentySecondTwoThousandThirtySevenMember_62B6A1346E523973F7EEF24DD5B61624"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointEightSevenFivePercentDueAugustTwentySecondTwoThousandThirtySevenMember_62B6A1346E523973F7EEF24DD5B61624_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointEightSevenFivePercentDueAugustTwentySecondTwoThousandThirtySevenMember_62B6A1346E523973F7EEF24DD5B61624"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesThreePointEightSevenFivePercentDueAugustTwentySecondTwoThousandThirtySevenMember_62B6A1346E523973F7EEF24DD5B61624_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesThreePointEightSevenFivePercentDueAugustTwentySecondTwoThousandThirtySevenMember_62B6A1346E523973F7EEF24DD5B61624"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesThreePointEightSevenFivePercentDueAugustTwentySecondTwoThousandThirtySevenMember_62B6A1346E523973F7EEF24DD5B61624"" xlink:to=""lab_amzn_SeniorUnsecuredNotesThreePointEightSevenFivePercentDueAugustTwentySecondTwoThousandThirtySevenMember_62B6A1346E523973F7EEF24DD5B61624"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointNineFivePercentDueDecemberTwentyNineTwoThousandFortyFourMember_86EDFE089A7F94785C7DF24DD5B6153F_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointNineFivePercentDueDecemberTwentyNineTwoThousandFortyFourMember_86EDFE089A7F94785C7DF24DD5B6153F"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointNineFivePercentDueDecemberTwentyNineTwoThousandFortyFourMember_86EDFE089A7F94785C7DF24DD5B6153F_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointNineFivePercentDueDecemberTwentyNineTwoThousandFortyFourMember_86EDFE089A7F94785C7DF24DD5B6153F"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointNineFivePercentDueDecemberTwentyNineTwoThousandFortyFourMember_86EDFE089A7F94785C7DF24DD5B6153F_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointNineFivePercentDueDecemberTwentyNineTwoThousandFortyFourMember_86EDFE089A7F94785C7DF24DD5B6153F"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesFourPointNineFivePercentDueDecemberTwentyNineTwoThousandFortyFourMember_86EDFE089A7F94785C7DF24DD5B6153F"" xlink:to=""lab_amzn_SeniorUnsecuredNotesFourPointNineFivePercentDueDecemberTwentyNineTwoThousandFortyFourMember_86EDFE089A7F94785C7DF24DD5B6153F"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointZeroFivePercentDueAugustTwentySecondTwoThousandFortySevenMember_9F362799F571CF253756F24DD5B6C0BA_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointZeroFivePercentDueAugustTwentySecondTwoThousandFortySevenMember_9F362799F571CF253756F24DD5B6C0BA"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointZeroFivePercentDueAugustTwentySecondTwoThousandFortySevenMember_9F362799F571CF253756F24DD5B6C0BA_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointZeroFivePercentDueAugustTwentySecondTwoThousandFortySevenMember_9F362799F571CF253756F24DD5B6C0BA"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointZeroFivePercentDueAugustTwentySecondTwoThousandFortySevenMember_9F362799F571CF253756F24DD5B6C0BA_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointZeroFivePercentDueAugustTwentySecondTwoThousandFortySevenMember_9F362799F571CF253756F24DD5B6C0BA"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesFourPointZeroFivePercentDueAugustTwentySecondTwoThousandFortySevenMember_9F362799F571CF253756F24DD5B6C0BA"" xlink:to=""lab_amzn_SeniorUnsecuredNotesFourPointZeroFivePercentDueAugustTwentySecondTwoThousandFortySevenMember_9F362799F571CF253756F24DD5B6C0BA"" xlink:type=""arc"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointTwoFivePercentDueAugustTwentySecondTwoThousandFiftySevenMember_6787EDE5BE0636FE1804F24DD5B6906A_terseLabel_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointTwoFivePercentDueAugustTwentySecondTwoThousandFiftySevenMember_6787EDE5BE0636FE1804F24DD5B6906A"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointTwoFivePercentDueAugustTwentySecondTwoThousandFiftySevenMember_6787EDE5BE0636FE1804F24DD5B6906A_label_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointTwoFivePercentDueAugustTwentySecondTwoThousandFiftySevenMember_6787EDE5BE0636FE1804F24DD5B6906A"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_amzn_SeniorUnsecuredNotesFourPointTwoFivePercentDueAugustTwentySecondTwoThousandFiftySevenMember_6787EDE5BE0636FE1804F24DD5B6906A_documentation_en-US"" xlink:label=""lab_amzn_SeniorUnsecuredNotesFourPointTwoFivePercentDueAugustTwentySecondTwoThousandFiftySevenMember_6787EDE5BE0636FE1804F24DD5B6906A"" xlink:role=""http://www.xbrl.org/2003/role/documentation"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_amzn_SeniorUnsecuredNotesFourPointTwoFivePercentDueAugustTwentySecondTwoThousandFiftySevenMember_6787EDE5BE0636FE1804F24DD5B6906A"" xlink:to=""lab_amzn_SeniorUnsecuredNotesFourPointTwoFivePercentDueAugustTwentySecondTwoThousandFiftySevenMember_6787EDE5BE0636FE1804F24DD5B6906A"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_CreditFacilityAxis_C383057E77245256A8F8F24DD5B6ABA1_terseLabel_en-US"" xlink:label=""lab_us-gaap_CreditFacilityAxis_C383057E77245256A8F8F24DD5B6ABA1"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_CreditFacilityAxis_C383057E77245256A8F8F24DD5B6ABA1_label_en-US"" xlink:label=""lab_us-gaap_CreditFacilityAxis_C383057E77245256A8F8F24DD5B6ABA1"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_CreditFacilityAxis_C383057E77245256A8F8F24DD5B6ABA1"" xlink:to=""lab_us-gaap_CreditFacilityAxis_C383057E77245256A8F8F24DD5B6ABA1"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_CreditFacilityDomain_E6450DA166B6AD29E53EF24DD5B67A98_terseLabel_en-US"" xlink:label=""lab_us-gaap_CreditFacilityDomain_E6450DA166B6AD29E53EF24DD5B67A98"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_CreditFacilityDomain_E6450DA166B6AD29E53EF24DD5B67A98_label_en-US"" xlink:label=""lab_us-gaap_CreditFacilityDomain_E6450DA166B6AD29E53EF24DD5B67A98"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_CreditFacilityDomain_E6450DA166B6AD29E53EF24DD5B67A98"" xlink:to=""lab_us-gaap_CreditFacilityDomain_E6450DA166B6AD29E53EF24DD5B67A98"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_RevolvingCreditFacilityMember_97E3826494891AF41DFDF24DD5B6D8A3_terseLabel_en-US"" xlink:label=""lab_us-gaap_RevolvingCreditFacilityMember_97E3826494891AF41DFDF24DD5B6D8A3"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_RevolvingCreditFacilityMember_97E3826494891AF41DFDF24DD5B6D8A3_label_en-US"" xlink:label=""lab_us-gaap_RevolvingCreditFacilityMember_97E3826494891AF41DFDF24DD5B6D8A3"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_RevolvingCreditFacilityMember_97E3826494891AF41DFDF24DD5B6D8A3"" xlink:to=""lab_us-gaap_RevolvingCreditFacilityMember_97E3826494891AF41DFDF24DD5B6D8A3"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentLineItems_F1A2F0DB918399533132F24DD5B61DDB_terseLabel_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentLineItems_F1A2F0DB918399533132F24DD5B61DDB"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentLineItems_F1A2F0DB918399533132F24DD5B61DDB_label_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentLineItems_F1A2F0DB918399533132F24DD5B61DDB"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DebtInstrumentLineItems_F1A2F0DB918399533132F24DD5B61DDB"" xlink:to=""lab_us-gaap_DebtInstrumentLineItems_F1A2F0DB918399533132F24DD5B61DDB"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentInterestRateStatedPercentage_F92F342BFF68989C5B88F33C66C0B819_terseLabel_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentInterestRateStatedPercentage_F92F342BFF68989C5B88F33C66C0B819"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentInterestRateStatedPercentage_F92F342BFF68989C5B88F33C66C0B819_label_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentInterestRateStatedPercentage_F92F342BFF68989C5B88F33C66C0B819"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DebtInstrumentInterestRateStatedPercentage_F92F342BFF68989C5B88F33C66C0B819"" xlink:to=""lab_us-gaap_DebtInstrumentInterestRateStatedPercentage_F92F342BFF68989C5B88F33C66C0B819"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_LongTermDebt_C0B3C288CB599A916BE1F24DD5B6DF48_totalLabel_en-US"" xlink:label=""lab_us-gaap_LongTermDebt_C0B3C288CB599A916BE1F24DD5B6DF48"" xlink:role=""http://www.xbrl.org/2003/role/totalLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_LongTermDebt_C0B3C288CB599A916BE1F24DD5B6DF48_label_en-US"" xlink:label=""lab_us-gaap_LongTermDebt_C0B3C288CB599A916BE1F24DD5B6DF48"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_LongTermDebt_C0B3C288CB599A916BE1F24DD5B6DF48"" xlink:to=""lab_us-gaap_LongTermDebt_C0B3C288CB599A916BE1F24DD5B6DF48"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_LongTermDebtCurrent_F204073C5BA5634FBB66F24DD5B69C14_negatedLabel_en-US"" xlink:label=""lab_us-gaap_LongTermDebtCurrent_F204073C5BA5634FBB66F24DD5B69C14"" xlink:role=""http://www.xbrl.org/2009/role/negatedLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_LongTermDebtCurrent_F204073C5BA5634FBB66F24DD5B69C14_label_en-US"" xlink:label=""lab_us-gaap_LongTermDebtCurrent_F204073C5BA5634FBB66F24DD5B69C14"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_LongTermDebtCurrent_F204073C5BA5634FBB66F24DD5B69C14"" xlink:to=""lab_us-gaap_LongTermDebtCurrent_F204073C5BA5634FBB66F24DD5B69C14"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentCarryingAmount_150144EAA53373D9D739F24DD5B67392_terseLabel_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentCarryingAmount_150144EAA53373D9D739F24DD5B67392"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentCarryingAmount_150144EAA53373D9D739F24DD5B67392_label_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentCarryingAmount_150144EAA53373D9D739F24DD5B67392"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DebtInstrumentCarryingAmount_150144EAA53373D9D739F24DD5B67392"" xlink:to=""lab_us-gaap_DebtInstrumentCarryingAmount_150144EAA53373D9D739F24DD5B67392"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentInterestRateEffectivePercentage_7C6AACDB43FDD4BF7E45F24DD5B652B2_terseLabel_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentInterestRateEffectivePercentage_7C6AACDB43FDD4BF7E45F24DD5B652B2"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_DebtInstrumentInterestRateEffectivePercentage_7C6AACDB43FDD4BF7E45F24DD5B652B2_label_en-US"" xlink:label=""lab_us-gaap_DebtInstrumentInterestRateEffectivePercentage_7C6AACDB43FDD4BF7E45F24DD5B652B2"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_DebtInstrumentInterestRateEffectivePercentage_7C6AACDB43FDD4BF7E45F24DD5B652B2"" xlink:to=""lab_us-gaap_DebtInstrumentInterestRateEffectivePercentage_7C6AACDB43FDD4BF7E45F24DD5B652B2"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_CommitmentsAndContingenciesDisclosureAbstract_FAB4A4CBED4A7CD6914F1AEF80F9074D_label_en-US"" xlink:label=""lab_us-gaap_CommitmentsAndContingenciesDisclosureAbstract_FAB4A4CBED4A7CD6914F1AEF80F9074D"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_CommitmentsAndContingenciesDisclosureAbstract"" xlink:label=""loc_us-gaap_CommitmentsAndContingenciesDisclosureAbstract_FAB4A4CBED4A7CD6914F1AEF80F9074D"" xlink:type=""locator"">",2
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_CommitmentsAndContingenciesDisclosureAbstract_FAB4A4CBED4A7CD6914F1AEF80F9074D"" xlink:to=""lab_us-gaap_CommitmentsAndContingenciesDisclosureAbstract_FAB4A4CBED4A7CD6914F1AEF80F9074D"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_OtherRestrictedAssetsCurrent_C936096F665F0B0007401B0F42A0CFA3_terseLabel_en-US"" xlink:label=""lab_us-gaap_OtherRestrictedAssetsCurrent_C936096F665F0B0007401B0F42A0CFA3"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_OtherRestrictedAssetsCurrent_C936096F665F0B0007401B0F42A0CFA3_label_en-US"" xlink:label=""lab_us-gaap_OtherRestrictedAssetsCurrent_C936096F665F0B0007401B0F42A0CFA3"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_OtherRestrictedAssetsCurrent"" xlink:label=""loc_us-gaap_OtherRestrictedAssetsCurrent_C936096F665F0B0007401B0F42A0CFA3"" xlink:type=""locator"">",2
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_OtherRestrictedAssetsCurrent_C936096F665F0B0007401B0F42A0CFA3"" xlink:to=""lab_us-gaap_OtherRestrictedAssetsCurrent_C936096F665F0B0007401B0F42A0CFA3"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock_4983AB2E1FCFACC17268F24DD6623C8B_terseLabel_en-US"" xlink:label=""lab_us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock_4983AB2E1FCFACC17268F24DD6623C8B"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:label id=""lab_us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock_4983AB2E1FCFACC17268F24DD6623C8B_label_en-US"" xlink:label=""lab_us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock_4983AB2E1FCFACC17268F24DD6623C8B"" xlink:role=""http://www.xbrl.org/2003/role/label"" xlink:type=""resource"" xml:lang=""en-US"">",1
"<link:loc xlink:href=""http://xbrl.fasb.org/us-gaap/2018/elts/us-gaap-2018-01-31.xsd#us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock"" xlink:label=""loc_us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock_4983AB2E1FCFACC17268F24DD6623C8B"" xlink:type=""locator"">",2
"<link:labelarc order=""1"" xlink:arcrole=""http://www.xbrl.org/2003/arcrole/concept-label"" xlink:from=""loc_us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock_4983AB2E1FCFACC17268F24DD6623C8B"" xlink:to=""lab_us-gaap_FairValueAssetsMeasuredOnRecurringBasisTextBlock_4983AB2E1FCFACC17268F24DD6623C8B"" xlink:type=""arc"">",1
"<link:label id=""lab_us-gaap_RealizedGainLossOnInvestmentsTableTextBlock_EC7B9C352B99040015F6F24DD662CDFB_terseLabel_en-US"" xlink:label=""lab_us-gaap_RealizedGainLossOnInvestmentsTableTextBlock_EC7B9C352B99040015F6F24DD662CDFB"" xlink:role=""http://www.xbrl.org/2003/role/terseLabel"" xlink:type=""resource"" xml:lang=""en-US"">",1
